117788	https://store.tcgplayer.com/pokemon/xy-fates-collide/weezing	1
208409	https://store.tcgplayer.com/pokemon/swsh01-sword-and-shield-base-set/sudowoodo	2
656264	https://store.tcgplayer.com/pokemon/mee-mega-evolution-energies/basic-fire-energy-002	18
42365	https://store.tcgplayer.com/pokemon/base-set/charmeleon	1
84236	https://store.tcgplayer.com/pokemon/ex-crystal-guardians/charmeleon-delta-species	1
138485	https://store.tcgplayer.com/pokemon/sm-burning-shadows/charmeleon	1
610456	https://store.tcgplayer.com/pokemon/sv-prismatic-evolutions/buddy-buddy-poffin	1
567390	https://store.tcgplayer.com/pokemon/sv07-stellar-crown/crispin-133-142	4
567340	https://store.tcgplayer.com/pokemon/sv07-stellar-crown/hoothoot	4
567341	https://store.tcgplayer.com/pokemon/sv07-stellar-crown/noctowl	3
567416	https://store.tcgplayer.com/pokemon/sv07-stellar-crown/sparkling-crystal	1
208390	https://store.tcgplayer.com/pokemon/swsh01-sword-and-shield-base-set/haunter	1
570362	https://store.tcgplayer.com/pokemon/trick-or-trade-booster-bundle-2024/iron-jugulis	1
570462	https://store.tcgplayer.com/pokemon/trick-or-trade-booster-bundle-2024/sinistcha-cosmos-holo	1
124022	https://store.tcgplayer.com/pokemon/xy-evolutions/charmander	1
124061	https://store.tcgplayer.com/pokemon/xy-evolutions/gastly	1
283766	https://store.tcgplayer.com/pokemon/trick-or-trade-booster-bundle/gengar-2021-copyright-date	1
653856	https://store.tcgplayer.com/pokemon-japan/mbg-mega-starter-set-mega-gengar-ex/mega-gengar-ex	2
660119	https://store.tcgplayer.com/pokemon-japan/mbg-mega-starter-set-mega-gengar-ex/gastly	4
660120	https://store.tcgplayer.com/pokemon-japan/mbg-mega-starter-set-mega-gengar-ex/haunter-002-021	2
660121	https://store.tcgplayer.com/pokemon-japan/mbg-mega-starter-set-mega-gengar-ex/murkrow	2
660122	https://store.tcgplayer.com/pokemon-japan/mbg-mega-starter-set-mega-gengar-ex/honchkrow	1
660123	https://store.tcgplayer.com/pokemon-japan/mbg-mega-starter-set-mega-gengar-ex/sableye	2
660124	https://store.tcgplayer.com/pokemon-japan/mbg-mega-starter-set-mega-gengar-ex/absol	2
660125	https://store.tcgplayer.com/pokemon-japan/mbg-mega-starter-set-mega-gengar-ex/eternatus	1
660126	https://store.tcgplayer.com/pokemon-japan/mbg-mega-starter-set-mega-gengar-ex/tatsugiri	1
654108	https://store.tcgplayer.com/pokemon-japan/mbg-mega-starter-set-mega-gengar-ex/haunter-022-021	1
226368	https://store.tcgplayer.com/pokemon/swsh04-vivid-voltage/yanmega	2
226366	https://store.tcgplayer.com/pokemon/swsh04-vivid-voltage/yanma	3
226399	https://store.tcgplayer.com/pokemon/swsh04-vivid-voltage/magcargo	2
226398	https://store.tcgplayer.com/pokemon/swsh04-vivid-voltage/slugma	3
219340	https://store.tcgplayer.com/pokemon/swsh03-darkness-ablaze/lugia	1
208481	https://store.tcgplayer.com/pokemon/swsh01-sword-and-shield-base-set/bede	2
213261	https://store.tcgplayer.com/pokemon/swsh02-rebel-clash/dan	2
208490	https://store.tcgplayer.com/pokemon/swsh01-sword-and-shield-base-set/great-ball	2
208491	https://store.tcgplayer.com/pokemon/swsh01-sword-and-shield-base-set/hop	4
208508	https://store.tcgplayer.com/pokemon/swsh01-sword-and-shield-base-set/professors-research-professor-magnolia	2
213275	https://store.tcgplayer.com/pokemon/swsh02-rebel-clash/sonia	2
208516	https://store.tcgplayer.com/pokemon/swsh01-sword-and-shield-base-set/switch	2
660127	https://store.tcgplayer.com/pokemon-japan/mbg-mega-starter-set-mega-gengar-ex/buddy-buddy-poffin	2
660128	https://store.tcgplayer.com/pokemon-japan/mbg-mega-starter-set-mega-gengar-ex/ultra-ball	4
660129	https://store.tcgplayer.com/pokemon-japan/mbg-mega-starter-set-mega-gengar-ex/rare-candy	2
654130	https://store.tcgplayer.com/pokemon-japan/mbg-mega-starter-set-mega-gengar-ex/prime-catcher	1
660130	https://store.tcgplayer.com/pokemon-japan/mbg-mega-starter-set-mega-gengar-ex/switch	2
660131	https://store.tcgplayer.com/pokemon-japan/mbg-mega-starter-set-mega-gengar-ex/mega-signal	1
660132	https://store.tcgplayer.com/pokemon-japan/mbg-mega-starter-set-mega-gengar-ex/night-stretcher	1
660133	https://store.tcgplayer.com/pokemon-japan/mbg-mega-starter-set-mega-gengar-ex/punk-helmet	2
660134	https://store.tcgplayer.com/pokemon-japan/mbg-mega-starter-set-mega-gengar-ex/air-balloon	2
660135	https://store.tcgplayer.com/pokemon-japan/mbg-mega-starter-set-mega-gengar-ex/iriss-fighting-spirit	4
660136	https://store.tcgplayer.com/pokemon-japan/mbg-mega-starter-set-mega-gengar-ex/bosss-orders	2
660137	https://store.tcgplayer.com/pokemon-japan/mbg-mega-starter-set-mega-gengar-ex/lillies-determination	4
569255	https://store.tcgplayer.com/pokemon-japan/s6k-jet-black-spirit/gengar	1
566439	https://store.tcgplayer.com/pokemon-japan/sv2a-pokemon-card-151/gengar	1
566893	https://store.tcgplayer.com/pokemon-japan/sv3a-raging-surf/gengar	1
610415	https://store.tcgplayer.com/pokemon/sv-prismatic-evolutions/umbreon-ex-060-131	0
610361	https://store.tcgplayer.com/pokemon/sv-prismatic-evolutions/leafeon-ex-006-131	0
610381	https://store.tcgplayer.com/pokemon/sv-prismatic-evolutions/glaceon-ex-026-131	0
523744	https://store.tcgplayer.com/pokemon/sv04-paradox-rift/gourgeist	1
660380	https://store.tcgplayer.com/pokemon/me02-phantasmal-flames/mega-gengar-ex	3
660411	https://store.tcgplayer.com/pokemon/me02-phantasmal-flames/toxel	2
660409	https://store.tcgplayer.com/pokemon/me02-phantasmal-flames/toxtricity	2
550139	https://store.tcgplayer.com/pokemon/sv06-twilight-masquerade/munkidori	3
560348	https://store.tcgplayer.com/pokemon/sv-shrouded-fable/fezandipiti-ex-038-064	2
684336	https://store.tcgplayer.com/pokemon/me03-perfect-order/mega-zygarde-ex-047-088	0
656265	https://store.tcgplayer.com/pokemon/mee-mega-evolution-energies/basic-water-energy-003	0
656266	https://store.tcgplayer.com/pokemon/mee-mega-evolution-energies/basic-lightning-energy-004	0
656267	https://store.tcgplayer.com/pokemon/mee-mega-evolution-energies/basic-psychic-energy-005	27
656263	https://store.tcgplayer.com/pokemon/mee-mega-evolution-energies/basic-grass-energy-001	3
94663	https://store.tcgplayer.com/pokemon/xy-phantom-forces/gengar-spirit-link	0
632891	https://store.tcgplayer.com/pokemon/sv10-destined-rivals/team-rockets-mewtwo-ex-081-182	3
632846	https://store.tcgplayer.com/pokemon/sv10-destined-rivals/team-rockets-spidops-020-182	3
632845	https://store.tcgplayer.com/pokemon/sv10-destined-rivals/team-rockets-tarountula	3
632930	https://store.tcgplayer.com/pokemon/sv10-destined-rivals/team-rockets-crobat-ex-122-182	2
632929	https://store.tcgplayer.com/pokemon/sv10-destined-rivals/team-rockets-golbat	2
632928	https://store.tcgplayer.com/pokemon/sv10-destined-rivals/team-rockets-zubat	2
632864	https://store.tcgplayer.com/pokemon/sv10-destined-rivals/team-rockets-articuno	1
630821	https://store.tcgplayer.com/pokemon/sv10-destined-rivals/team-rockets-mimikyu	1
632972	https://store.tcgplayer.com/pokemon/sv10-destined-rivals/team-rockets-ariana-171-182	4
632977	https://store.tcgplayer.com/pokemon/sv10-destined-rivals/team-rockets-proton-177-182	4
632971	https://store.tcgplayer.com/pokemon/sv10-destined-rivals/team-rockets-archer-170-182	2
630830	https://store.tcgplayer.com/pokemon/sv10-destined-rivals/team-rockets-giovanni	2
632976	https://store.tcgplayer.com/pokemon/sv10-destined-rivals/team-rockets-petrel-176-182	1
632978	https://store.tcgplayer.com/pokemon/sv10-destined-rivals/team-rockets-transceiver	4
632974	https://store.tcgplayer.com/pokemon/sv10-destined-rivals/team-rockets-factory	3
